f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.7744,-0.771616,-0.658088,-0.383168,-0.0611433,0.26074,0.575003,0.89804,1.12459,1.39822,1.45024,1.38387,1.41537,1.51099,1.5647,1.36672,1.18393,0.942866,0.621404,0.341957,0.042711,-0.279173,-0.557889,-0.720659,-0.73981,-0.628785,-0.472905,-0.24357,0.0120581,0.290859,0.584846,0.905999,1.21317,1.40581,1.46768,1.37797,1.36166,1.38247,1.4134,1.43056,1.56189,1.4719,1.2548,0.901133,0.627619,0.295387,-0.0063055,-0.248801,-0.496949,-0.69234,-0.172141,-0.17096,-0.337526,-0.563964,-0.78548,-1.00393,-1.23009,-1.47306,-1.62153,-1.52546,-1.32517,-1.10669,-0.884076,-0.659775,-0.501702,-0.409996,-0.525774,-0.654769,-0.870718,-1.07975,-1.23439,-1.42309,-1.43212,-1.42978,-1.28301,-1.16153,-0.980562,-0.729433,-0.477545,-0.250938,2
-0.841356,-0.763201,-0.539554,-0.254118,0.0447137,0.359266,0.693881,0.972088,1.19136,1.4587,1.39845,1.3581,1.3665,1.49008,1.51923,1.36006,1.10702,0.754662,0.419794,0.121663,-0.189386,-0.486227,-0.723381,-0.846344,-0.785647,-0.641051,-0.419254,-0.166519,0.110174,0.414946,0.720979,1.04116,1.34941,1.42171,1.49317,1.38248,1.31803,1.33007,1.3637,1.44497,1.56658,1.47243,1.1838,0.921368,0.582829,0.251463,-0.0415113,-0.282364,-0.532296,-0.71943,-0.158057,-0.32692,-0.495026,-0.688297,-0.876832,-1.15224,-1.39415,-1.60464,-1.58285,-1.35347,-1.11401,-0.867669,-0.591059,-0.371812,-0.238369,-0.318317,-0.452012,-0.627797,-0.87913,-1.09277,-1.30087,-1.44249,-1.49952,-1.49405,-1.3559,-1.17205,-0.926852,-0.710211,-0.459774,-0.206031,2
-0.760022,-0.680398,-0.53456,-0.260359,0.0691408,0.376811,0.701521,0.971397,1.2438,1.39422,1.4247,1.43196,1.45692,1.53559,1.54662,1.34865,1.15564,0.936737,0.663349,0.376608,0.099127,-0.179167,-0.456648,-0.655898,-0.810067,-0.708526,-0.558305,-0.311681,-0.0207307,0.274922,0.600909,0.920888,1.24586,1.4456,1.41774,1.31759,1.32514,1.43109,1.32775,1.41512,1.50134,1.54198,1.24795,0.960279,0.649038,0.317216,0.0586035,-0.251447,-0.507796,-0.657146,-0.433774,-0.465792,-0.610875,-0.842985,-0.925222,-1.12618,-1.3241,-1.41963,-1.41436,-1.34283,-1.25661,-1.06435,-0.888414,-0.723418,-0.554676,-0.354788,-0.444398,-0.589481,-0.792592,-0.995587,-1.13333,-1.24288,-1.31882,-1.32236,-1.28233,-1.18889,-1.09225,-0.908502,-0.744028,-0.575606,3
-0.863398,-0.84208,-0.671245,-0.375753,-0.0373891,0.3015,0.673716,0.97773,1.26119,1.45077,1.47411,1.50951,1.60731,1.67182,1.57139,1.33461,1.10333,0.835032,0.562851,0.267254,-0.0506049,-0.368385,-0.630366,-0.863948,-0.965112,-0.869639,-0.638468,-0.390516,-0.0933462,0.208623,0.535738,0.810383,1.11225,1.39361,1.57191,1.47935,1.41852,1.43582,1.4665,1.54464,1.66264,1.461,1.19144,0.860414,0.548744,0.23411,-0.0476156,-0.367992,-0.611539,-0.817431,-0.403208,-0.33136,-0.455782,-0.655958,-0.82278,-1.0459,-1.21773,-1.33877,-1.36376,-1.21443,-1.03974,-0.848032,-0.702816,-0.529229,-0.396705,-0.447548,-0.55351,-0.673055,-0.802196,-1.0003,-1.15157,-1.28423,-1.28373,-1.31208,-1.19796,-1.09942,-0.975181,-0.805317,-0.589958,-0.490709,3
-0.636836,-0.614175,-0.41604,-0.207611,0.0953677,0.366683,0.647068,0.871431,1.26274,1.43322,1.48072,1.50076,1.53891,1.52872,1.46057,1.25007,0.923275,0.719195,0.441731,0.10821,-0.132359,-0.175675,-0.288027,-0.512186,-0.673018,-0.540078,-0.40065,-0.256669,-0.00353001,0.264795,0.569676,0.914035,1.19007,1.43509,1.47528,1.44899,1.4163,1.39473,1.37849,1.41223,1.47688,1.50158,1.3505,1.07191,0.769952,0.449375,0.16729,-0.117682,-0.370685,-0.581391,-0.491836,-0.604629,-0.713379,-0.824575,-0.990571,-1.17896,-1.3246,-1.46457,-1.46866,-1.32742,-1.15674,-0.968658,-0.806161,-0.641966,-0.538821,-0.499174,-0.583089,-0.771644,-0.900337,-1.07112,-1.13978,-1.25594,-1.36336,-1.38316,-1.35226,-1.23158,-1.11223,-0.911548,-0.74229,-0.570179,2
-0.482297,-0.438452,-0.321063,-0.143086,0.148531,0.414197,0.697424,0.92693,1.13643,1.28686,1.36953,1.39808,1.42712,1.33987,1.19542,1.02761,0.86779,0.579923,0.36638,0.0438014,-0.168925,-0.370068,-0.608002,-0.585244,-0.505723,-0.372964,-0.133433,0.125514,0.408889,0.703512,0.987518,1.30312,1.39682,1.4655,1.51206,1.43265,1.36805,1.35569,1.38026,1.47705,1.45333,1.52928,1.27847,0.999955,0.706742,0.386762,0.120465,-0.112643,-0.287465,-0.449849,-0.5946,-0.670854,-0.775918,-0.916473,-1.0509,-1.17405,-1.26935,-1.40582,-1.43139,-1.37524,-1.2359,-1.11828,-0.965887,-0.788095,-0.651327,-0.514633,-0.630722,-0.741949,-0.887516,-1.02956,-1.16484,-1.23486,-1.37368,-1.42944,-1.34486,-1.26823,-1.15504,-0.979326,-0.799381,-0.6602,2
-0.836121,-0.750497,-0.567226,-0.288141,0.0528809,0.391827,0.714735,1.00142,1.35714,1.3932,1.37653,1.3697,1.45659,1.60084,1.51232,1.26916,1.02928,0.726374,0.401854,0.0895185,-0.225275,-0.429829,-0.662058,-0.797844,-0.699761,-0.527365,-0.314916,-0.0605017,0.186427,0.48297,0.779759,1.10469,1.32517,1.32572,1.35577,1.21671,1.24512,1.31042,1.38637,1.46178,1.57024,1.50686,1.2708,0.941391,0.618674,0.291148,-0.0202577,-0.316009,-0.562199,-0.729022,-0.0800363,-0.223745,-0.415813,-0.575177,-0.846967,-1.05903,-1.32449,-1.47068,-1.61312,-1.48366,-1.30801,-1.07548,-0.881556,-0.650993,-0.472668,-0.513786,-0.614765,-0.785358,-1.05797,-1.20698,-1.39068,-1.49032,-1.46418,-1.32998,-1.15086,-0.984283,-0.752737,-0.586624,-0.375296,-0.151099,3
-0.850209,-0.864953,-0.69245,-0.403171,-0.0912895,0.239632,0.554223,0.930937,1.20091,1.47478,1.37983,1.3852,1.40937,1.51189,1.61489,1.51604,1.21018,0.924346,0.650568,0.377668,0.0621982,-0.276656,-0.580019,-0.772611,-0.870762,-0.798021,-0.576382,-0.338559,-0.0781816,0.216369,0.519097,0.842574,1.17845,1.4843,1.54044,1.4267,1.37397,1.38325,1.35762,1.35664,1.42816,1.48894,1.34639,1.03736,0.720037,0.383893,0.0532886,-0.263573,-0.534715,-0.768461,-0.279415,-0.374441,-0.560857,-0.744149,-0.887873,-1.13334,-1.32507,-1.48186,-1.45899,-1.27425,-1.08574,-0.880184,-0.753547,-0.545797,-0.410055,-0.350251,-0.444985,-0.578579,-0.818281,-1.07824,-1.20632,-1.29219,-1.28658,-1.28721,-1.24059,-1.17493,-1.04981,-0.844448,-0.60499,-0.367143,3
-0.78416,-0.824,-0.606934,-0.318426,-0.0149105,0.31703,0.634453,0.901868,1.20494,1.44594,1.47405,1.43298,1.44398,1.57988,1.63316,1.46011,1.33008,0.952218,0.735666,0.450848,0.144595,-0.166864,-0.4815,-0.651491,-0.763702,-0.703405,-0.571396,-0.37188,-0.11451,0.159333,0.452339,0.796281,1.10767,1.32324,1.34695,1.33008,1.30173,1.36259,1.36381,1.41416,1.45718,1.46769,1.28731,0.950262,0.629516,0.323043,0.0331171,-0.245981,-0.486584,-0.693042,-0.135261,-0.283474,-0.451095,-0.612751,-0.813294,-1.05473,-1.29279,-1.51548,-1.57878,-1.42409,-1.22435,-1.02357,-0.805864,-0.616124,-0.460627,-0.444007,-0.569881,-0.789513,-1.00807,-1.16704,-1.30301,-1.42084,-1.42697,-1.35673,-1.24259,-1.05268,-0.905659,-0.71873,-0.475267,-0.276093,3
-0.725638,-0.650588,-0.474666,-0.241006,0.0365048,0.325328,0.547708,0.86144,1.1069,1.36159,1.43713,1.45897,1.47635,1.52959,1.45115,1.28742,1.0223,0.748342,0.438588,0.0921569,-0.202894,-0.440499,-0.664509,-0.740798,-0.660173,-0.462505,-0.23279,0.0103578,0.279848,0.549925,0.825708,1.10886,1.39726,1.39595,1.42112,1.38712,1.46615,1.42764,1.4476,1.47038,1.49278,1.48581,1.28987,0.978384,0.671075,0.429525,0.135583,-0.189527,-0.446628,-0.645828,-0.488587,-0.504856,-0.637449,-0.765445,-0.923827,-1.05244,-1.21135,-1.29071,-1.38614,-1.35521,-1.2314,-1.08948,-0.945769,-0.835149,-0.744156,-0.599207,-0.646415,-0.759055,-0.89442,-1.02431,-1.14366,-1.28507,-1.33518,-1.30081,-1.22765,-1.13411,-1.04022,-0.878184,-0.735028,-0.609085,2
-0.291506,-0.250276,-0.176249,0.0543151,0.249806,0.397808,0.577676,0.78641,1.0176,1.18313,1.26197,1.25209,1.28561,1.25851,1.15013,1.00425,0.8145,0.577262,0.363355,0.107443,-0.0352827,-0.266209,-0.448353,-0.495739,-0.309094,-0.126381,0.131963,0.378202,0.656928,0.94631,1.24811,1.35664,1.20672,1.16291,1.09054,1.24299,1.19793,1.18707,1.27516,1.30299,1.37283,1.3419,1.36828,1.32586,1.01915,0.725523,0.448814,0.184056,-0.0346619,-0.236929,-0.711974,-0.604115,-0.692782,-0.89536,-1.05805,-1.25903,-1.4532,-1.54679,-1.60767,-1.50047,-1.39282,-1.19561,-0.993596,-0.89179,-0.687298,-0.541728,-0.698006,-0.796192,-0.942745,-1.14543,-1.20926,-1.31488,-1.45431,-1.50626,-1.4334,-1.35673,-1.24247,-1.04584,-0.905602,-0.758635,1
-0.494878,-0.465875,-0.34032,-0.0666065,0.224862,0.442017,0.678483,0.873688,1.09424,1.24291,1.33111,1.33657,1.33581,1.28554,1.21535,1.07236,0.93068,0.634799,0.344307,0.0810445,-0.167246,-0.391742,-0.480955,-0.45094,-0.306327,-0.152348,0.0874814,0.285868,0.548371,0.819552,1.12657,1.32145,1.39609,1.44422,1.46982,1.33013,1.29527,1.26775,1.34984,1.50063,1.4375,1.44538,1.32908,1.04738,0.741116,0.471056,0.210361,-0.0357962,-0.260907,-0.401362,-0.789095,-0.855742,-0.953633,-1.05706,-1.1894,-1.27786,-1.3449,-1.3156,-1.23854,-1.15778,-1.05388,-0.954248,-0.885829,-0.813721,-0.810864,-0.954501,-1.01916,-1.03109,-1.1092,-1.14112,-1.17294,-1.23125,-1.22527,-1.22465,-1.25128,-1.17201,-1.0683,-0.968822,-0.937577,-0.828041,1
-0.577403,-0.489556,-0.28253,-0.0882548,0.157999,0.386927,0.641723,0.863445,1.10185,1.17305,1.2235,1.27381,1.33733,1.29774,1.21993,1.01853,0.794706,0.635084,0.339968,0.0499925,-0.196343,-0.422639,-0.569185,-0.489071,-0.327141,-0.109022,0.119744,0.395509,0.680505,0.976998,1.28155,1.41271,1.43364,1.377,1.40595,1.32745,1.26232,1.27426,1.28985,1.35041,1.4725,1.49695,1.31256,1.05695,0.746006,0.453804,0.169173,-0.095744,-0.292488,-0.471906,-0.664724,-0.658044,-0.7635,-0.890898,-1.04809,-1.23941,-1.38067,-1.4891,-1.49071,-1.35799,-1.1665,-1.0085,-0.848918,-0.692859,-0.574124,-0.614606,-0.733341,-0.849161,-0.999998,-1.10331,-1.19399,-1.28974,-1.38821,-1.40406,-1.35573,-1.33032,-1.18492,-1.02477,-0.907415,-0.746538,1
-0.597079,-0.544349,-0.38445,-0.208174,0.0955955,0.290065,0.554026,0.789282,1.03753,1.22138,1.33927,1.41261,1.46163,1.40719,1.30495,1.13276,0.898547,0.578924,0.264469,-0.0192566,-0.283741,-0.500525,-0.552276,-0.586498,-0.404564,-0.247599,-0.0639892,0.203638,0.434564,0.734109,1.04654,1.32049,1.43509,1.48129,1.51073,1.4221,1.37301,1.39549,1.46739,1.56032,1.52505,1.51524,1.26807,0.987454,0.692589,0.406209,0.131528,-0.128033,-0.357108,-0.559679,-0.637726,-0.656268,-0.750448,-0.894423,-1.01549,-1.14099,-1.27853,-1.37711,-1.38527,-1.29764,-1.19575,-1.08872,-0.923232,-0.829367,-0.69681,-0.633361,-0.700372,-0.835338,-0.931997,-1.05628,-1.1669,-1.22615,-1.33352,-1.33546,-1.25436,-1.20371,-1.07206,-0.902804,-0.77112,-0.670585,1
-0.638708,-0.571098,-0.391508,-0.163281,0.132683,0.363234,0.586939,0.920891,1.1397,1.28362,1.28641,1.33285,1.32613,1.26765,1.18964,0.991164,0.687425,0.489707,0.272509,-0.0629221,-0.342913,-0.536701,-0.663132,-0.578957,-0.417876,-0.172831,0.0720026,0.318949,0.616688,0.892495,1.20105,1.49617,1.50103,1.44056,1.50335,1.45058,1.27213,1.28713,1.30289,1.35715,1.51476,1.49773,1.37891,1.02573,0.729174,0.401222,0.173376,-0.135983,-0.322038,-0.558294,-0.425778,-0.43237,-0.513925,-0.678006,-0.845426,-1.05345,-1.2177,-1.41432,-1.4965,-1.45319,-1.32068,-1.20554,-1.02738,-0.927615,-0.777562,-0.667865,-0.798521,-0.92922,-1.00816,-1.16628,-1.27156,-1.38498,-1.40969,-1.38149,-1.23744,-1.09187,-0.949715,-0.837355,-0.677626,-0.546166,1
-0.530718,-0.48632,-0.3113,-0.100742,0.179157,0.459717,0.653218,0.923459,1.09591,1.22639,1.32547,1.33815,1.31546,1.29243,1.18762,0.946249,0.709983,0.47528,0.177594,-0.0770494,-0.360874,-0.525923,-0.580986,-0.534817,-0.351112,-0.212952,0.0277956,0.282439,0.576304,0.85186,1.15358,1.3451,1.54572,1.54895,1.47492,1.4069,1.34402,1.21847,1.29542,1.46721,1.55857,1.61742,1.34489,1.05255,0.726345,0.474412,0.226473,-0.0365079,-0.249637,-0.414756,-0.592832,-0.609438,-0.718626,-0.858384,-0.996475,-1.04963,-1.18282,-1.24427,-1.2677,-1.32412,-1.2646,-1.16771,-1.04091,-0.990048,-0.919631,-0.835074,-0.844384,-0.951557,-1.05105,-1.18091,-1.25115,-1.33387,-1.31346,-1.29625,-1.19432,-1.11615,-1.05803,-0.903615,-0.828959,-0.685762,1
-0.666638,-0.610883,-0.419674,-0.196301,0.111842,0.407038,0.655052,0.909481,1.20949,1.35818,1.41125,1.46549,1.43867,1.41096,1.28782,1.0524,0.830834,0.545407,0.313053,0.0142988,-0.267367,-0.492372,-0.636398,-0.63459,-0.481845,-0.252203,-0.0129666,0.250444,0.526482,0.821999,1.10585,1.36722,1.47803,1.39871,1.26953,1.32698,1.44479,1.41796,1.38384,1.32048,1.45704,1.52119,1.27697,0.960688,0.664734,0.387413,0.0981074,-0.174547,-0.415213,-0.615519,-0.577785,-0.592015,-0.762111,-0.910453,-1.03853,-1.18285,-1.30289,-1.3712,-1.43689,-1.31502,-1.18856,-1.05005,-0.875985,-0.732221,-0.615782,-0.580293,-0.691688,-0.771968,-0.905087,-1.06862,-1.1799,-1.29735,-1.33106,-1.32121,-1.23533,-1.18742,-1.0774,-0.964051,-0.789085,-0.6704,1
-0.722762,-0.64173,-0.462273,-0.192133,0.0917041,0.343561,0.664761,0.947738,1.17316,1.33605,1.35847,1.41224,1.44234,1.44065,1.38956,1.17768,0.931143,0.630711,0.318047,0.0367268,-0.251283,-0.494635,-0.669218,-0.660236,-0.538146,-0.307757,-0.0458984,0.239722,0.479061,0.75554,1.01437,1.3335,1.42839,1.37227,1.2927,1.37583,1.36074,1.3551,1.42078,1.49391,1.57488,1.54367,1.20581,0.917287,0.60765,0.327476,0.0387654,-0.204237,-0.469982,-0.662466,-0.531075,-0.616184,-0.759679,-0.90292,-1.0632,-1.26167,-1.35489,-1.44178,-1.38384,-1.25527,-1.0977,-0.957833,-0.815357,-0.695529,-0.570253,-0.562991,-0.710404,-0.818033,-0.958311,-1.12757,-1.24868,-1.33264,-1.37621,-1.33704,-1.19188,-1.07486,-0.967325,-0.841668,-0.721934,-0.532508,2
-0.473583,-0.478527,-0.353352,-0.179894,0.00399785,0.346924,0.590045,0.881449,1.11083,1.22441,1.26072,1.35221,1.38242,1.34212,1.23795,1.1245,0.881381,0.542273,0.251176,-0.0586748,-0.311241,-0.438291,-0.564761,-0.534721,-0.400442,-0.178087,0.0568502,0.279478,0.546399,0.810013,1.09978,1.38849,1.44342,1.46453,1.48226,1.34822,1.31767,1.33881,1.36588,1.52788,1.56986,1.47305,1.21779,1.03216,0.740555,0.42934,0.156076,-0.115823,-0.335382,-0.433585,-0.541199,-0.638618,-0.729695,-0.829807,-0.970326,-1.13557,-1.219,-1.36183,-1.44324,-1.3847,-1.24799,-1.13396,-1.00869,-0.840139,-0.707974,-0.641823,-0.704871,-0.835058,-1.00221,-1.12353,-1.27831,-1.40686,-1.41031,-1.3866,-1.29568,-1.17761,-1.04408,-0.875704,-0.779785,-0.609396,2
-0.583064,-0.524165,-0.385728,-0.148371,0.131271,0.416883,0.703286,0.971386,1.11809,1.19885,1.26653,1.28825,1.27965,1.23611,1.10626,0.788937,0.570063,0.342451,0.0448291,-0.190658,-0.405469,-0.613196,-0.662494,-0.527941,-0.376882,-0.109933,0.164712,0.452193,0.751361,1.04963,1.35523,1.51827,1.55768,1.51298,1.34772,1.2749,1.30266,1.29616,1.39637,1.52927,1.57803,1.47242,1.28648,1.01759,0.705407,0.413503,0.113292,-0.138663,-0.397882,-0.545056,-0.33136,-0.3826,-0.49788,-0.677776,-0.821535,-0.998698,-1.12922,-1.32207,-1.39734,-1.44808,-1.36931,-1.23886,-1.08338,-0.949149,-0.844008,-0.731065,-0.851883,-0.961446,-1.09654,-1.30739,-1.43904,-1.46637,-1.4063,-1.30664,-1.18295,-1.06144,-0.932536,-0.776983,-0.560087,-0.377278,2
