f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.340294,-0.357225,-0.229157,-0.0418654,0.20668,0.473974,0.689762,0.934993,1.151,1.39159,1.45272,1.39961,1.41494,1.493,1.51545,1.35862,1.16187,0.936953,0.724515,0.528135,0.296645,0.0602902,-0.175013,-0.354285,-0.411743,-0.34393,-0.237194,-0.0766004,0.11536,0.34423,0.571888,0.811665,1.06117,1.23137,1.28947,1.26969,1.28163,1.35702,1.34294,1.29589,1.2966,1.32761,1.27771,1.07311,0.82717,0.557523,0.322042,0.0928509,-0.101961,-0.24942,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,-1.10063,8
-0.507496,-0.440497,-0.285508,-0.0273408,0.221781,0.449712,0.670048,0.898543,1.1078,1.2762,1.45347,1.48369,1.45891,1.52398,1.48671,1.34409,1.06429,0.840689,0.648998,0.424209,0.168843,-0.0913991,-0.339554,-0.536685,-0.542466,-0.438079,-0.279847,-0.083563,0.136169,0.370888,0.617915,0.864963,1.09853,1.33241,1.47321,1.39203,1.40352,1.45085,1.39767,1.37491,1.43514,1.43998,1.23269,1.01212,0.768895,0.502792,0.236668,0.00128394,-0.240466,-0.430304,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,-1.06071,8
-0.418958,-0.398072,-0.237124,-0.139328,0.0589764,0.310704,0.558218,0.825884,1.0952,1.32513,1.4563,1.40006,1.36946,1.40647,1.48616,1.38668,1.18479,0.896236,0.648118,0.402473,0.151625,-0.100359,-0.310389,-0.415165,-0.396496,-0.304031,-0.136122,0.0745124,0.31697,0.546584,0.803349,1.0406,1.27016,1.37881,1.33868,1.29838,1.37129,1.35389,1.33667,1.33337,1.31633,1.40995,1.24415,0.997916,0.760296,0.516959,0.264224,0.0205211,-0.180659,-0.337229,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,-1.08607,8
-0.480888,-0.421934,-0.314298,-0.0952745,0.144882,0.420282,0.689203,0.947097,1.11578,1.29986,1.42209,1.41873,1.40133,1.46003,1.46674,1.37848,1.13612,0.875941,0.660103,0.41676,0.200965,-0.0615624,-0.270586,-0.411913,-0.438979,-0.31868,-0.194063,0.0257579,0.264238,0.514772,0.772498,1.01588,1.24074,1.40468,1.37722,1.36045,1.31705,1.39441,1.36233,1.36066,1.3638,1.33906,1.19419,0.941918,0.707632,0.457726,0.206311,-0.0309321,-0.236014,-0.422249,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,-1.07928,8
-0.385792,-0.332958,-0.251102,-0.0331501,0.218188,0.487144,0.761932,0.993762,1.18342,1.33365,1.33747,1.37307,1.4135,1.42174,1.33647,1.13052,0.907623,0.692406,0.439841,0.197352,-0.059014,-0.283824,-0.399106,-0.367771,-0.268318,-0.130492,0.0523454,0.227862,0.444829,0.68245,0.91251,1.13515,1.34914,1.38554,1.29403,1.28176,1.34089,1.33385,1.30027,1.29564,1.34532,1.43944,1.2699,1.02715,0.785906,0.523406,0.289887,0.059103,-0.146501,-0.301664,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,-1.10149,8
-0.379263,-0.379854,-0.287564,-0.0604422,0.196077,0.475548,0.717701,0.94004,1.12617,1.35126,1.36437,1.33187,1.43657,1.51486,1.46944,1.32781,1.15645,0.948534,0.717091,0.485741,0.233635,-0.016495,-0.193429,-0.333506,-0.296649,-0.228864,-0.09584,0.0709932,0.286279,0.525773,0.769606,1.00596,1.21296,1.33612,1.36197,1.27906,1.26374,1.3147,1.30159,1.25986,1.32559,1.31359,1.15091,0.946688,0.70195,0.464506,0.224199,0.024147,-0.172895,-0.305845,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,-1.10609,8
-0.50254,-0.443583,-0.248284,-0.0187248,0.244342,0.476253,0.725361,1.00165,1.23628,1.44836,1.46571,1.40633,1.4526,1.5409,1.47747,1.29084,1.09477,0.876338,0.637389,0.359343,0.09618,-0.178069,-0.424555,-0.525424,-0.515997,-0.363401,-0.171648,0.0408676,0.276345,0.5087,0.758367,0.988736,1.22587,1.38261,1.23204,1.22028,1.30974,1.39167,1.32015,1.33403,1.29836,1.383,1.22394,0.996062,0.75349,0.493893,0.244419,0.00894103,-0.232398,-0.441829,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,-1.07184,8
-0.433704,-0.429788,-0.258706,-0.0676677,0.201215,0.441163,0.73021,1.00351,1.20265,1.36742,1.32576,1.33513,1.44491,1.54427,1.45574,1.30951,1.11349,0.862443,0.629785,0.379171,0.133807,-0.125473,-0.331176,-0.443349,-0.405875,-0.261705,-0.10333,0.109664,0.336677,0.586416,0.816074,1.066,1.29868,1.4195,1.36284,1.22077,1.23598,1.30472,1.29389,1.27243,1.25098,1.35617,1.25306,0.986448,0.747187,0.481804,0.244418,0.00826015,-0.192443,-0.348444,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,-1.09102,8
-0.384099,-0.398455,-0.280953,-0.0894984,0.115773,0.351223,0.599246,0.836368,1.08616,1.33594,1.55397,1.74322,1.92447,1.84183,1.81045,1.88176,1.92039,1.71703,1.49324,1.28023,1.04437,0.800153,0.529176,0.278794,0.0694184,-0.118489,-0.276867,-0.371452,-0.320547,-0.274657,-0.137357,-0.00237925,0.207702,0.414756,0.659009,0.873325,0.915668,0.896354,0.831168,0.885768,0.829311,0.813339,0.848625,0.915668,0.741634,0.50767,0.263454,0.0353953,-0.144582,-0.286951,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,-1.05886,8
-0.48222,-0.488581,-0.362441,-0.131506,0.143417,0.406813,0.672453,0.880683,1.1003,1.37592,1.44199,1.46443,1.42635,1.51466,1.52948,1.36192,1.17049,0.962032,0.732106,0.502262,0.242263,0.00537918,-0.245851,-0.443316,-0.482385,-0.396302,-0.231978,-0.0371273,0.173799,0.409448,0.63678,0.887723,1.10976,1.31828,1.38354,1.29049,1.29358,1.3681,1.42059,1.45414,1.3823,1.38168,1.24665,0.96162,0.730191,0.472786,0.209369,-0.0246326,-0.23099,-0.41561,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,-1.06969,8
-0.340376,-0.358015,-0.205698,-0.0531837,0.195959,0.45224,0.698472,0.896823,1.09425,1.28637,1.36325,1.34084,1.35362,1.41851,1.4305,1.2669,1.08619,0.82208,0.596062,0.343911,0.0867256,-0.128792,-0.303015,-0.387688,-0.367788,-0.255526,-0.0808116,0.1198,0.349299,0.577185,0.825718,1.05374,1.30269,1.47848,1.35499,1.25785,1.28479,1.31862,1.29758,1.2669,1.28361,1.40848,1.29797,1.06121,0.813487,0.540433,0.311465,0.0536507,-0.118743,-0.283174,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,-1.10359,8
-0.638612,-0.614782,-0.41941,-0.142165,0.1132,0.386387,0.638887,0.858407,1.09384,1.29542,1.30135,1.37483,1.41425,1.35649,1.22628,0.96049,0.726687,0.3949,0.0745708,-0.223918,-0.501084,-0.645494,-0.671393,-0.570226,-0.359975,-0.0945849,0.140331,0.364864,0.593336,0.882317,1.18176,1.44262,1.56594,1.44799,1.41787,1.39086,1.30357,1.3763,1.31416,1.33687,1.4263,1.47289,1.38915,1.07558,0.765833,0.461656,0.165832,-0.116823,-0.377519,-0.57679,-0.39737,-0.513933,-0.71225,-0.910287,-1.06146,-1.20353,-1.32416,-1.46699,-1.5158,-1.36394,-1.2017,-1.08851,-0.942273,-0.745587,-0.59139,-0.554591,-0.631014,-0.739461,-0.903007,-1.09842,-1.18598,-1.35307,-1.40318,-1.37362,-1.29171,-1.16605,-1.02243,-0.870704,-0.672586,-0.47423,5
-0.462604,-0.394158,-0.271931,-0.036179,0.225525,0.482339,0.74421,1.00636,1.2101,1.44526,1.43039,1.42332,1.50289,1.60401,1.48616,1.29338,1.06287,0.833105,0.609863,0.35764,0.10921,-0.171009,-0.352071,-0.494671,-0.46266,-0.364098,-0.21897,-0.00888952,0.222067,0.454102,0.697829,0.943713,1.12385,1.3248,1.37573,1.27609,1.33075,1.388,1.40603,1.43541,1.39618,1.40064,1.19393,0.942969,0.670335,0.436051,0.178716,-0.0755516,-0.281078,-0.405274,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,-1.06749,8
-0.464491,-0.44231,-0.258912,-0.0677568,0.180918,0.480896,0.72694,0.982632,1.1834,1.41554,1.43153,1.41574,1.47246,1.53386,1.39722,1.10582,0.915775,0.712672,0.506274,0.24144,-0.0245242,-0.271504,-0.388785,-0.483028,-0.415762,-0.237452,-0.0365506,0.186103,0.425286,0.657218,0.902521,1.13662,1.31497,1.39059,1.28651,1.2791,1.34771,1.43659,1.37071,1.35941,1.38553,1.36525,1.15806,0.966454,0.72347,0.464757,0.210429,-0.0236276,-0.20874,-0.388454,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,-1.07862,8
-0.546537,-0.467153,-0.275968,-0.0211229,0.233889,0.483586,0.717223,0.988109,1.16617,1.42323,1.47007,1.45445,1.43717,1.50668,1.39163,1.22528,0.937738,0.707874,0.450297,0.198054,-0.0729803,-0.346152,-0.477617,-0.543024,-0.442507,-0.285912,-0.0768092,0.151289,0.387993,0.619307,0.870825,1.11078,1.35111,1.46877,1.42732,1.32658,1.39999,1.45483,1.40204,1.37118,1.45297,1.35706,1.10725,0.870082,0.634902,0.401971,0.159765,-0.0812143,-0.286135,-0.467357,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,-1.05757,8
-0.478214,-0.430414,-0.2843,-0.0357001,0.221517,0.491273,0.73787,0.965335,1.1479,1.38596,1.47151,1.40996,1.46692,1.56873,1.48131,1.32796,1.11305,0.857528,0.646985,0.406564,0.167624,-0.0941415,-0.303954,-0.47279,-0.459478,-0.33909,-0.181104,0.0418948,0.220411,0.459351,0.739686,0.966378,1.14018,1.33401,1.36322,1.29604,1.30918,1.38659,1.36072,1.38638,1.36864,1.40286,1.14978,0.945618,0.686544,0.440364,0.191722,-0.0357836,-0.257093,-0.397928,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,-1.07625,8
-0.524368,-0.451808,-0.270028,-0.0236212,0.23331,0.493594,0.738461,1.00151,1.19056,1.41411,1.45854,1.44256,1.49148,1.54547,1.48193,1.29483,1.11221,0.879274,0.66789,0.421482,0.149447,-0.158957,-0.396126,-0.53343,-0.561105,-0.433565,-0.266968,-0.0597159,0.165136,0.397023,0.649238,0.876311,1.10344,1.30282,1.3954,1.4221,1.47706,1.46147,1.42034,1.26014,1.24065,1.31569,1.21161,1.01749,0.743022,0.478528,0.226314,0.00489213,-0.25432,-0.430856,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,-1.06068,8
-0.470469,-0.425398,-0.265241,-0.0328317,0.219143,0.484552,0.73623,0.998092,1.18187,1.42329,1.45945,1.39255,1.44303,1.52007,1.49981,1.34346,1.13208,0.880874,0.657549,0.414256,0.1899,-0.0937117,-0.297716,-0.438046,-0.483204,-0.436281,-0.276911,-0.0670887,0.162176,0.409033,0.65989,0.885416,1.10623,1.28284,1.37979,1.28354,1.3335,1.40687,1.37333,1.32861,1.31324,1.41613,1.22414,1.01626,0.772915,0.534094,0.267131,-0.00166677,-0.226564,-0.393272,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,-1.0741,8
-0.546244,-0.492509,-0.32016,-0.0949456,0.203326,0.424154,0.617404,0.909591,1.08391,1.19012,1.35326,1.33015,1.31446,1.24619,1.09616,0.873912,0.616417,0.3784,0.0630208,-0.232366,-0.459951,-0.625425,-0.582516,-0.476111,-0.27006,-0.0177799,0.163222,0.443752,0.731158,1.02931,1.33323,1.4989,1.4669,1.51471,1.462,1.37334,1.33442,1.34358,1.26282,1.35943,1.52253,1.60847,1.31383,1.01568,0.706779,0.403016,0.102532,-0.169266,-0.340232,-0.529294,-0.586388,-0.704882,-0.816067,-0.925988,-1.06787,-1.24974,-1.40791,-1.47412,-1.4049,-1.24575,-1.08609,-0.988376,-0.844199,-0.694096,-0.622145,-0.619103,-0.737242,-0.93389,-1.03654,-1.17353,-1.25796,-1.40341,-1.47211,-1.37564,-1.2616,-1.10683,-0.979486,-0.791372,-0.685443,-0.58054,6
-0.453926,-0.421492,-0.276611,-0.0627949,0.197965,0.466933,0.702959,0.921316,1.14359,1.3557,1.46303,1.48519,1.42435,1.49753,1.51933,1.35171,1.14832,0.88318,0.670907,0.425347,0.179914,-0.0855858,-0.317834,-0.407073,-0.437273,-0.325498,-0.162929,0.0416253,0.265466,0.500384,0.742076,0.979428,1.22913,1.36388,1.31666,1.30667,1.38458,1.42526,1.38131,1.3005,1.32937,1.33736,1.11763,0.888991,0.631445,0.410637,0.196313,-0.0075884,-0.204934,-0.370335,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,-1.08174,8
