f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.899284,-0.813366,-0.6306,-0.384851,-0.0953117,0.217164,0.52009,0.809762,1.1174,1.42844,1.59483,1.54699,1.4706,1.55928,1.57649,1.44394,1.18963,0.87613,0.564902,0.301286,-0.00321033,-0.305721,-0.568468,-0.789277,-0.841236,-0.783283,-0.612751,-0.353199,-0.0695399,0.233651,0.524439,0.841339,1.11059,1.41066,1.52732,1.55342,1.45415,1.4827,1.47381,1.59974,1.61619,1.4585,1.18792,0.883882,0.580218,0.273699,-0.0312889,-0.334688,-0.609593,-0.806105,-0.662781,-0.797521,-0.990308,-1.13509,-1.30759,-1.39902,-1.31314,-1.17725,-1.0071,-0.866554,-0.750874,-0.622091,-0.533582,-0.570718,-0.708917,-0.834335,-0.95408,-1.11162,-1.27573,-1.40217,-1.36197,-1.18309,-1.00559,-0.817714,-0.641945,-0.49501,-0.348888,-0.318352,-0.36738,-0.536986,1
-0.944613,-0.858643,-0.611678,-0.35323,-0.0500398,0.246022,0.566682,0.850193,1.13835,1.40366,1.56129,1.60597,1.59041,1.64162,1.64814,1.43491,1.20537,0.920475,0.66859,0.413192,0.147502,-0.171527,-0.445952,-0.714892,-0.890044,-0.874707,-0.714503,-0.460886,-0.16726,0.121272,0.410305,0.683651,0.941183,1.23461,1.51724,1.59606,1.52979,1.57447,1.58539,1.57497,1.6686,1.42437,1.114,0.81706,0.55112,0.244767,-0.039874,-0.340542,-0.612481,-0.83535,-0.531708,-0.583666,-0.704852,-0.829012,-0.981837,-1.12268,-1.2533,-1.3074,-1.21176,-1.07947,-0.934761,-0.769523,-0.627416,-0.555792,-0.572647,-0.605868,-0.638762,-0.717201,-0.793884,-0.93013,-1.05059,-1.17706,-1.29139,-1.30331,-1.17923,-1.0157,-0.884672,-0.732952,-0.593066,-0.565393,0
-0.833963,-0.75118,-0.538053,-0.27638,-0.0579986,0.250252,0.536138,0.854579,1.11018,1.38577,1.602,1.61442,1.57989,1.55885,1.41908,1.1706,0.86321,0.560971,0.281597,-0.0278655,-0.271671,-0.515037,-0.70268,-0.799802,-0.769578,-0.602453,-0.370519,-0.0910238,0.191349,0.485108,0.748129,1.01645,1.30037,1.48904,1.49691,1.52705,1.58171,1.60018,1.6394,1.74721,1.67938,1.40394,1.11533,0.82172,0.542952,0.22875,-0.0425989,-0.326122,-0.570276,-0.764066,-0.507875,-0.592444,-0.707783,-0.819623,-0.96938,-1.13107,-1.28308,-1.37004,-1.26213,-1.12421,-1.00221,-0.867034,-0.725666,-0.588719,-0.549395,-0.551908,-0.598562,-0.644382,-0.732737,-0.874605,-1.01538,-1.1536,-1.27394,-1.35547,-1.2669,-1.11724,-0.963005,-0.802513,-0.692958,-0.547396,1
-0.856015,-0.758353,-0.57943,-0.299749,0.0203578,0.320031,0.642622,0.911108,1.24221,1.50576,1.57722,1.56667,1.62622,1.51665,1.38496,1.10541,0.81855,0.501743,0.201101,-0.0790738,-0.363264,-0.616283,-0.821986,-0.925961,-0.836533,-0.653579,-0.422797,-0.190092,0.135034,0.427221,0.71119,1.01132,1.30584,1.55187,1.56003,1.55697,1.55289,1.62265,1.62231,1.71367,1.67182,1.371,1.08618,0.811404,0.532709,0.229855,-0.0770491,-0.36898,-0.614616,-0.810382,-0.458084,-0.5396,-0.628925,-0.828162,-0.985511,-1.14009,-1.27271,-1.34242,-1.24864,-1.09789,-0.949696,-0.811676,-0.678777,-0.598452,-0.506949,-0.524899,-0.538579,-0.635952,-0.789081,-0.949389,-1.101,-1.24379,-1.32253,-1.29099,-1.17736,-1.00712,-0.861766,-0.678624,-0.518315,-0.413439,1
-0.916374,-0.799314,-0.646744,-0.358563,-0.0623906,0.262607,0.581206,0.909419,1.20504,1.48158,1.55323,1.59919,1.56434,1.57366,1.41698,1.19031,0.879677,0.584661,0.274925,-0.0317024,-0.323504,-0.58738,-0.80708,-0.937359,-0.89569,-0.685559,-0.418708,-0.113538,0.189905,0.458483,0.753499,1.04236,1.34548,1.54106,1.53054,1.54647,1.57921,1.61271,1.64876,1.75151,1.57305,1.2884,1.02628,0.749594,0.47726,0.17233,-0.0944007,-0.371166,-0.652482,-0.854907,-0.404408,-0.444995,-0.577361,-0.75347,-0.919183,-1.10369,-1.27579,-1.3502,-1.26156,-1.11151,-0.945275,-0.784729,-0.609657,-0.490945,-0.449937,-0.49458,-0.565525,-0.670207,-0.788724,-0.94906,-1.0937,-1.22683,-1.33667,-1.3481,-1.19374,-1.03887,-0.912439,-0.737472,-0.550879,-0.417371,1
-0.916516,-0.828953,-0.593327,-0.325118,0.00318351,0.304235,0.594072,0.926146,1.24453,1.54616,1.65336,1.53903,1.50771,1.60369,1.58199,1.31051,1.01266,0.70753,0.389875,0.0962516,-0.203183,-0.524873,-0.794304,-0.913909,-0.904908,-0.708023,-0.476634,-0.188487,0.0966886,0.377204,0.645776,0.913474,1.1886,1.44479,1.49854,1.55228,1.46358,1.44945,1.478,1.57835,1.61782,1.41581,1.11709,0.840942,0.548339,0.259084,-0.0252176,-0.306534,-0.58083,-0.820797,-0.428819,-0.557206,-0.697216,-0.832027,-1.01392,-1.18714,-1.32513,-1.33982,-1.23692,-1.07623,-0.924337,-0.761825,-0.638186,-0.571407,-0.534573,-0.562449,-0.635695,-0.754892,-0.916152,-1.05816,-1.20139,-1.33231,-1.37772,-1.2526,-1.0723,-0.92042,-0.768466,-0.606041,-0.432562,-0.379226,1
-1.0041,-0.909027,-0.669644,-0.364507,-0.0784152,0.250989,0.553165,0.886639,1.20327,1.5512,1.7192,1.59232,1.50517,1.65492,1.67008,1.44524,1.22124,0.947131,0.658148,0.356954,0.0574447,-0.25238,-0.556479,-0.771441,-0.947231,-0.945448,-0.790388,-0.516016,-0.224591,0.0857956,0.386428,0.686779,0.984464,1.29127,1.51331,1.46868,1.43471,1.48959,1.48004,1.57703,1.74854,1.46615,1.16453,0.856885,0.555691,0.236533,-0.0730819,-0.391342,-0.678781,-0.91474,-0.502865,-0.557546,-0.69043,-0.793153,-0.933982,-1.04753,-1.18969,-1.25213,-1.18289,-1.07046,-0.942276,-0.806192,-0.637939,-0.600185,-0.543118,-0.548914,-0.580802,-0.648592,-0.698192,-0.825476,-0.981322,-1.13539,-1.27363,-1.2456,-1.1584,-1.03349,-0.865827,-0.714641,-0.61269,-0.538556,1
-0.682426,-0.613952,-0.482806,-0.217523,0.0188845,0.266296,0.53666,0.767545,1.03843,1.28241,1.40169,1.55731,1.57177,1.4306,1.28422,1.06594,0.842044,0.614432,0.477583,0.183846,-0.0752729,-0.29901,-0.470336,-0.622647,-0.650719,-0.543008,-0.351821,-0.0834055,0.19003,0.482463,0.752485,1.03783,1.32357,1.56554,1.67338,1.69426,1.56574,1.53783,1.54607,1.59506,1.65992,1.49265,1.22036,0.937828,0.656661,0.386538,0.109488,-0.160675,-0.412324,-0.604775,-0.774536,-0.798271,-0.866022,-0.955441,-1.01725,-1.0945,-1.14541,-1.14446,-1.1207,-1.09705,-1.0742,-0.999176,-0.941706,-0.879757,-0.814998,-0.802046,-0.827307,-0.864637,-0.943935,-1.0213,-1.09468,-1.15837,-1.19538,-1.22231,-1.14629,-1.05327,-0.956244,-0.880701,-0.822909,-0.783813,0
-0.766315,-0.688631,-0.49442,-0.263132,0.02069,0.334677,0.568369,0.840903,1.09315,1.34202,1.50242,1.48007,1.48326,1.44908,1.2945,1.15006,0.911337,0.658525,0.410896,0.130117,-0.164261,-0.440627,-0.639834,-0.810905,-0.762784,-0.655668,-0.423554,-0.151283,0.147772,0.437135,0.71938,1.00957,1.24698,1.49566,1.72669,1.70039,1.58939,1.48383,1.48101,1.59502,1.7017,1.56985,1.28342,0.991914,0.693648,0.385465,0.0652609,-0.234583,-0.504562,-0.678883,-0.706981,-0.751609,-0.856058,-0.930549,-0.992682,-1.03564,-1.11097,-1.16963,-1.16289,-1.10363,-1.01686,-0.91789,-0.856678,-0.805928,-0.711001,-0.665622,-0.772889,-0.80527,-0.874672,-0.93177,-1.02559,-1.12003,-1.17296,-1.19034,-1.16901,-1.09818,-0.980793,-0.879837,-0.752022,-0.746744,0
-0.785147,-0.713418,-0.503186,-0.277787,-0.00425504,0.277404,0.562502,0.82928,1.10426,1.37977,1.55637,1.56974,1.57473,1.57544,1.45337,1.22686,1.03832,0.778312,0.527751,0.218844,-0.0524961,-0.320807,-0.594999,-0.789692,-0.825654,-0.700266,-0.480375,-0.218052,0.0670819,0.365581,0.636102,0.914642,1.21849,1.50273,1.58435,1.49008,1.5496,1.57972,1.52162,1.61607,1.62213,1.45158,1.14043,0.846388,0.549671,0.249639,-0.0419283,-0.34278,-0.588993,-0.72894,-0.515072,-0.621962,-0.721901,-0.876586,-0.992546,-1.14903,-1.28474,-1.36861,-1.26314,-1.13839,-1.05927,-0.936571,-0.81751,-0.723558,-0.6295,-0.562761,-0.611643,-0.70588,-0.85276,-0.946765,-1.07937,-1.22179,-1.31958,-1.30767,-1.16471,-1.05362,-0.879901,-0.746779,-0.58632,-0.472124,1
-0.760998,-0.677399,-0.44411,-0.252992,0.0377381,0.335955,0.634033,0.871532,1.11804,1.36921,1.50528,1.56321,1.53898,1.4871,1.36439,1.11338,0.878366,0.603588,0.331762,0.0750172,-0.190565,-0.447776,-0.664134,-0.743399,-0.670192,-0.466974,-0.212374,0.0542962,0.329587,0.592715,0.852737,1.11291,1.37263,1.47033,1.50341,1.47079,1.53417,1.54908,1.72025,1.71932,1.64274,1.37744,1.1081,0.839223,0.588211,0.297589,0.0111767,-0.253086,-0.50576,-0.70845,-0.772539,-0.792002,-0.896709,-0.943401,-1.01633,-1.06369,-1.11694,-1.1206,-1.10428,-1.05028,-0.991802,-0.968674,-0.912817,-0.868828,-0.849458,-0.862599,-0.888415,-0.883475,-0.966048,-1.02818,-1.02408,-1.07354,-1.1263,-1.12181,-1.08749,-1.04159,-0.975927,-0.871561,-0.780709,-0.776034,0
-0.987018,-0.89382,-0.652028,-0.393673,-0.118531,0.203126,0.541647,0.778819,1.05223,1.29917,1.51099,1.47193,1.42499,1.5063,1.4186,1.19589,0.94407,0.647182,0.351984,0.0348898,-0.287218,-0.497312,-0.774971,-0.973836,-0.970812,-0.784924,-0.506626,-0.184612,0.118736,0.434046,0.741075,1.01336,1.32114,1.61803,1.9029,1.80769,1.58686,1.474,1.53916,1.5831,1.66573,1.46649,1.1803,0.883603,0.561364,0.258054,-0.0362057,-0.376435,-0.662525,-0.909031,-0.564013,-0.49765,-0.454028,-0.648479,-0.802407,-0.989816,-1.14299,-1.13758,-1.15899,-1.12589,-1.16093,-1.05068,-0.882365,-0.661718,-0.601664,-0.537611,-0.591411,-0.688778,-0.766371,-0.948128,-1.12557,-1.26473,-1.33651,-1.25801,-1.07126,-0.896299,-0.711087,-0.525931,-0.47305,-0.453971,1
-0.965056,-0.856844,-0.643615,-0.399235,-0.0862949,0.240657,0.559956,0.866813,1.15899,1.42731,1.6483,1.59249,1.59249,1.67594,1.53927,1.36701,1.12754,0.88962,0.602805,0.339661,0.0288459,-0.273554,-0.572758,-0.78279,-0.892851,-0.892108,-0.752743,-0.485556,-0.201816,0.0758249,0.356075,0.674163,0.942491,1.21065,1.47897,1.55569,1.49591,1.5004,1.56813,1.61633,1.71672,1.52528,1.24849,0.928842,0.635979,0.300958,-0.0212431,-0.339798,-0.622191,-0.862027,-0.387952,-0.436193,-0.612359,-0.758704,-0.93399,-1.11019,-1.25058,-1.3187,-1.26875,-1.16795,-1.02209,-0.869698,-0.727224,-0.592697,-0.542591,-0.540258,-0.602079,-0.65749,-0.751396,-0.893646,-1.04334,-1.18818,-1.31609,-1.28955,-1.16384,-0.988934,-0.817985,-0.67634,-0.519974,-0.389334,1
-0.930205,-0.819337,-0.599888,-0.310394,-0.0186802,0.300918,0.57781,0.903828,1.16732,1.48204,1.67477,1.63416,1.59648,1.67031,1.50381,1.34834,1.07214,0.781153,0.516403,0.227229,-0.05893,-0.345061,-0.616552,-0.830139,-0.955871,-0.84062,-0.615408,-0.341628,-0.0585253,0.185081,0.475232,0.739982,1.03167,1.29642,1.51972,1.58168,1.57806,1.58936,1.60694,1.70436,1.65719,1.37332,1.09922,0.825115,0.532173,0.223461,-0.0649033,-0.360916,-0.638701,-0.857326,-0.501902,-0.570873,-0.724964,-0.845784,-0.977349,-1.12364,-1.26672,-1.30064,-1.18785,-1.06259,-0.922236,-0.771704,-0.648624,-0.558773,-0.552884,-0.572883,-0.628652,-0.687994,-0.788284,-0.929256,-1.05631,-1.17627,-1.27853,-1.2754,-1.13609,-0.990957,-0.850096,-0.717693,-0.576288,-0.531349,1
-0.92807,-0.829428,-0.601971,-0.323427,-0.0241356,0.285055,0.58901,0.905113,1.18086,1.46094,1.6257,1.5348,1.52028,1.53299,1.37424,1.15378,0.88766,0.612327,0.326523,0.0369486,-0.25243,-0.531547,-0.76551,-0.93258,-0.8892,-0.685297,-0.426691,-0.139267,0.155766,0.454835,0.748597,1.01499,1.28153,1.5718,1.60685,1.4474,1.5059,1.52433,1.64385,1.82438,1.72231,1.44196,1.14875,0.853313,0.536653,0.236048,-0.0734777,-0.36974,-0.650783,-0.878435,-0.57307,-0.528852,-0.612066,-0.746814,-0.884327,-1.04692,-1.1881,-1.24616,-1.23186,-1.15183,-1.00365,-0.882526,-0.755624,-0.641331,-0.597029,-0.630929,-0.6667,-0.733327,-0.792205,-0.911539,-0.977831,-1.07184,-1.15187,-1.1732,-1.14866,-1.06338,-0.899378,-0.792498,-0.691287,-0.648731,0
-0.634383,-0.585844,-0.424357,-0.192819,0.0462462,0.321231,0.603095,0.826138,1.05952,1.28283,1.47174,1.54757,1.51678,1.51925,1.46205,1.24444,1.00251,0.761331,0.479353,0.230025,-0.0260681,-0.263175,-0.465465,-0.56929,-0.608897,-0.454671,-0.31466,-0.0388585,0.256385,0.528576,0.807894,1.07301,1.34156,1.48999,1.51222,1.44988,1.46699,1.51146,1.5662,1.62872,1.59736,1.36873,1.1211,0.857687,0.594334,0.320071,0.0697745,-0.185331,-0.407595,-0.573946,-0.874645,-0.93529,-0.988713,-1.0313,-1.06762,-1.08602,-1.10836,-1.1053,-1.05785,-0.999926,-0.998786,-1.00354,-0.964995,-0.939566,-0.951216,-0.944944,-0.954143,-0.995479,-1.07378,-1.15203,-1.18882,-1.16439,-1.08931,-0.994301,-0.937285,-0.878123,-0.928201,-0.963531,-0.939471,-0.87377,0
-0.835527,-0.833238,-0.595444,-0.319513,-0.079386,0.249491,0.488614,0.820936,1.10507,1.42561,1.49605,1.4206,1.39443,1.49256,1.52897,1.28235,1.0318,0.791498,0.451151,0.124892,-0.14234,-0.44047,-0.673858,-0.824755,-0.861585,-0.775954,-0.520432,-0.220099,0.107469,0.428888,0.746796,1.06865,1.38811,1.57128,1.4834,1.47053,1.44742,1.44153,1.4943,1.60922,1.68619,1.52112,1.18466,0.929529,0.585432,0.27882,-0.04478,-0.342998,-0.626147,-0.790607,-0.389357,-0.5029,-0.647779,-0.808706,-1.01331,-1.19447,-1.2866,-1.39071,-1.32941,-1.22278,-1.02899,-0.847651,-0.809338,-0.642153,-0.509333,-0.477584,-0.492826,-0.604014,-0.74693,-0.938102,-1.10952,-1.29775,-1.42915,-1.36777,-1.20649,-1.0238,-0.833369,-0.652728,-0.453444,-0.363277,1
-0.83996,-0.73934,-0.545743,-0.340672,-0.0581146,0.239415,0.570959,0.842635,1.16372,1.4056,1.57605,1.53848,1.4911,1.58197,1.47593,1.29308,0.995869,0.670709,0.374975,0.0825905,-0.210867,-0.479194,-0.65582,-0.805834,-0.833001,-0.673512,-0.43265,-0.172355,0.119289,0.405696,0.733631,1.0153,1.32288,1.5927,1.58364,1.5196,1.54533,1.55143,1.57068,1.66692,1.6212,1.37303,1.0834,0.810063,0.513774,0.220353,-0.0725497,-0.351647,-0.581868,-0.768025,-0.546428,-0.635555,-0.764398,-0.898422,-1.05719,-1.22206,-1.32309,-1.30595,-1.19806,-1.02632,-0.876066,-0.765323,-0.699699,-0.616845,-0.597062,-0.548815,-0.578851,-0.73364,-0.871865,-1.02008,-1.15551,-1.27897,-1.34987,-1.262,-1.17062,-0.994526,-0.811404,-0.662186,-0.51839,-0.501661,1
-0.926225,-0.868222,-0.630997,-0.319564,-0.00868387,0.300885,0.613077,0.962718,1.2454,1.53378,1.57537,1.45336,1.44697,1.52497,1.28958,1.02208,0.813267,0.509358,0.236859,-0.0675844,-0.355961,-0.649653,-0.859593,-0.94614,-0.822592,-0.617346,-0.35748,-0.0384879,0.2624,0.541803,0.86107,1.17464,1.4694,1.65044,1.56967,1.43282,1.46371,1.59314,1.61161,1.76158,1.63456,1.35084,1.10026,0.827418,0.515744,0.211317,-0.0896916,-0.37415,-0.638314,-0.859058,-0.470518,-0.568697,-0.694523,-0.891054,-1.06587,-1.21971,-1.23198,-1.21084,-1.15258,-1.09825,-0.991718,-0.814291,-0.697301,-0.571165,-0.502272,-0.514214,-0.584557,-0.744984,-0.882804,-1.03239,-1.16146,-1.26171,-1.33301,-1.23503,-1.08481,-0.930332,-0.787093,-0.585126,-0.418813,-0.393255,1
